date,channel,viewing_min,devices_used,location_count,trp_value,is_fake
2025-11-27,AnimalPlanet,541,1,961,4.5283021309752,0
2025-11-27,HistoryTV18,527,1,871,5.071867798275662,0
2025-11-27,CartoonNetwork,548,1,1152,5.073067856172922,0
2025-11-27,Pogo,565,1,875,5.1804611800993445,0
2025-11-27,Nickelodeon,558,1,781,5.2051750044639995,0
2025-11-27,SonyMax,519,1,1035,4.171734418328805,0
2025-11-27,ZeeTelugu,563,1,921,5.727187128878173,0
2025-11-27,ETV,542,1,1113,4.797933729138862,0
2025-11-27,GeminiTV,551,7,1020,4.218011324940831,0
2025-11-27,MaaTV,523,1,886,5.619037305141683,0
2025-11-27,UdayaTV,556,1,1013,5.637432400528533,0
2025-11-27,SuryaTV,524,1,986,5.213300170932442,0
2025-11-27,KTV,561,1,992,5.185106717694094,0
2025-11-27,JayaTV,519,1,913,5.3442484608800065,0
2025-11-27,RajTV,525,1,771,4.790183334836213,0
2025-11-27,KalaignarTV,564,1,833,4.452052216078444,0
2025-11-27,DDNews,529,2,1091,5.1251182799462205,0
2025-11-27,DDNational,529,3,786,5.085424517625594,0
2025-11-27,DDSports,541,1,924,4.956448752892735,0
2025-11-27,TenSports,555,1,1064,5.7742895723402015,0
2025-11-27,StarSports,554,2,1094,5.514645168870641,0
2025-11-27,SonySports,518,1,1101,4.428170142056815,0
2025-11-27,Eurosport,562,1,937,5.295213852182341,0
2025-11-27,CNBC,514,1,1144,5.105064527392137,0
2025-11-27,BloombergTV,523,3,907,5.5584596443949525,0
2025-11-27,BBCWorld,549,8,1005,5.470263439465623,0
2025-11-27,AlJazeera,535,1,1100,4.470622711005024,0
2025-11-27,France24,549,1,718,4.749760117985249,0
2025-11-27,VH1,532,1,758,4.568617802935658,0
2025-11-27,MTV,547,1,679,5.30150832392557,0
2025-11-28,News24,5,225,4534,10.852440508512476,1
2025-11-28,StarTV,37,238,4829,10.600839089188456,1
2025-11-28,ZeeTV,37,211,5211,10.127249235939004,1
2025-11-28,SunTV,-18,231,4726,10.976468374579609,1
2025-11-28,ABPNews,6,228,4959,10.475409190393796,1
2025-11-28,NDTV,8,213,4517,10.864083508102661,1
2025-11-28,IndiaTV,21,216,4746,11.382520666213384,1
2025-11-28,CNNNews18,15,256,4997,11.08567032600253,1
2025-11-28,TimesNow,38,213,4933,11.221596241229827,1
2025-11-28,RepublicTV,26,241,4734,9.63100236749211,1
2025-11-28,TV9,20,236,5017,11.312660537608533,1
2025-11-28,Asianet,15,217,4886,10.950807462766067,1
2025-11-28,Colors,-12,241,4786,10.427728192050685,1
2025-11-28,SonyTV,38,227,5128,10.48337023905611,1
2025-11-28,StarPlus,17,253,5269,10.703033318601362,1
2025-11-28,ZeeCinema,15,261,4969,10.455568866529086,1
2025-11-28,StarMovies,13,236,4897,10.858565989602496,1
2025-11-28,HBO,-12,226,5024,10.840651570783683,1
2025-11-28,Discovery,6,241,4852,11.223163333390165,1
2025-11-28,NationalGeographic,-2,225,4806,9.648818022166065,1
2025-11-28,AnimalPlanet,35,247,5159,10.150803547988456,1
2025-11-28,HistoryTV18,-2,225,4876,10.141276508497171,1
2025-11-28,CartoonNetwork,17,223,5132,10.579374390893792,1
2025-11-28,Pogo,17,250,4828,10.670041850898224,1
2025-11-28,Nickelodeon,9,241,4916,10.652184848264925,1
2025-11-28,SonyMax,17,233,4951,10.4315321721465,1
2025-11-28,ZeeTelugu,16,246,5195,9.902000910487942,1
2025-11-28,ETV,50,209,4924,9.694594018618737,1
2025-11-28,GeminiTV,-19,255,4967,10.741323652993808,1
2025-11-28,MaaTV,25,233,5133,10.783555886765189,1
2025-11-28,UdayaTV,16,233,5230,10.411349665180818,1
2025-11-28,SuryaTV,7,254,4966,10.402403212166409,1
2025-11-28,KTV,27,257,5251,10.974605531516778,1
2025-11-28,JayaTV,37,222,4615,10.7545925700261,1
2025-11-28,RajTV,29,234,4734,10.789169160772902,1
2025-11-28,KalaignarTV,48,247,4899,11.17934124219967,1
2025-11-28,DDNews,25,213,4982,9.891446079665958,1
2025-11-28,DDNational,19,228,4973,9.611709481362858,1
2025-11-28,DDSports,5,253,4999,10.686837098759089,1
2025-11-28,TenSports,26,224,4985,10.043980107308812,1
2025-11-28,StarSports,26,247,4748,10.709955275740787,1
2025-11-28,SonySports,7,233,4926,11.049726485048838,1
2025-11-28,Eurosport,21,232,4574,9.896751562027752,1
2025-11-28,CNBC,18,233,4543,10.6627741827581,1
2025-11-28,BloombergTV,16,217,5055,11.200016445233189,1
2025-11-28,BBCWorld,8,251,5263,10.641493707912904,1
2025-11-28,AlJazeera,8,219,4876,10.347279586034093,1
2025-11-28,France24,-4,229,4888,10.328360993496961,1
2025-11-28,VH1,0,250,4881,9.965739969308201,1
2025-11-28,MTV,23,216,5012,10.793409045667461,1
2025-11-29,News24,601,1,843,4.623911169484747,0
2025-11-29,StarTV,606,1,1161,4.735808303913812,0
2025-11-29,ZeeTV,588,1,1202,4.974568208572091,0
2025-11-29,SunTV,594,1,935,4.843626100359326,0
2025-11-29,ABPNews,613,1,1242,4.753887878284244,0
2025-11-29,NDTV,593,1,1114,5.7332278855706145,0
2025-11-29,IndiaTV,609,1,880,5.129191371513548,0
2025-11-29,CNNNews18,597,1,982,5.915615342050026,0
2025-11-29,TimesNow,572,1,1161,4.711520666551261,0
2025-11-29,RepublicTV,571,1,1107,5.538923454442475,0
2025-11-29,TV9,580,1,1167,4.585289065460784,0
2025-11-29,Asianet,592,1,1201,5.29269076672945,0
2025-11-29,Colors,601,1,1248,5.030514091211542,0
2025-11-29,SonyTV,584,1,1011,5.565414766844457,0
2025-11-29,StarPlus,570,1,1043,5.106448287365875,0
2025-11-29,ZeeCinema,584,1,878,5.703416029060486,0
2025-11-29,StarMovies,574,1,851,5.697316842625367,0
2025-11-29,HBO,590,1,869,5.515795750264325,0
2025-11-29,Discovery,567,1,1240,5.121081065359313,0
2025-11-29,NationalGeographic,597,1,814,4.677368030332105,0
2025-11-29,AnimalPlanet,575,1,885,5.104361732504108,0
2025-11-29,HistoryTV18,586,1,1021,4.582177665214362,0
2025-11-29,CartoonNetwork,596,1,1099,5.563494490460483,0
2025-11-29,Pogo,560,1,1205,4.834409228150008,0
2025-11-29,Nickelodeon,571,3,924,4.318177884362978,0
2025-11-29,SonyMax,600,1,1020,5.083550231863314,0
2025-11-29,ZeeTelugu,600,1,1056,5.934658756099519,0
2025-11-29,ETV,589,1,1002,5.111352485397429,0
2025-11-29,GeminiTV,600,3,918,5.352702693682414,0
2025-11-29,MaaTV,619,1,1276,4.500707484700214,0
2025-11-29,UdayaTV,618,1,907,4.533785060179915,0
2025-11-29,SuryaTV,578,1,905,4.920731910229849,0
2025-11-29,KTV,561,1,1000,4.4977733089466465,0
2025-11-29,JayaTV,609,1,933,4.577475932994156,0
2025-11-29,RajTV,585,1,1155,5.038540537694384,0
2025-11-29,KalaignarTV,602,1,927,4.517155714863674,0
2025-11-29,DDNews,600,1,1112,5.408245843848951,0
2025-11-29,DDNational,574,1,1052,5.598327627583675,0
2025-11-29,DDSports,593,1,1243,4.40167956947917,0
2025-11-29,TenSports,610,1,1085,4.857073523369574,0
2025-11-29,StarSports,574,1,1160,4.988615081470541,0
2025-11-29,SonySports,593,1,1048,5.959765068994334,0
2025-11-29,Eurosport,547,1,877,4.620360288362571,0
2025-11-29,CNBC,610,1,1035,5.139267121688275,0
2025-11-29,BloombergTV,592,1,1114,4.4891107315945,0
2025-11-29,BBCWorld,603,8,1069,5.385926010556668,0
2025-11-29,AlJazeera,580,1,1110,4.620585344570765,0
2025-11-29,France24,606,1,863,4.748241933263964,0
2025-11-29,VH1,557,3,772,5.244642451836685,0
2025-11-29,MTV,608,1,981,4.717742611323258,0
2025-11-30,News24,12,227,5239,9.534204441334804,1
2025-11-30,StarTV,-1,232,4817,10.495340560031929,1
2025-11-30,ZeeTV,-11,210,4809,10.816974043248507,1
2025-11-30,SunTV,11,229,4763,9.603465728025967,1
2025-11-30,ABPNews,10,208,5001,11.216179049867852,1
2025-11-30,NDTV,28,249,4935,10.475117838534166,1
2025-11-30,IndiaTV,1,220,5285,10.648407548679764,1
2025-11-30,CNNNews18,39,217,5133,10.157941306119746,1
2025-11-30,TimesNow,1,241,5157,10.287142505823692,1
2025-11-30,RepublicTV,1,242,4707,9.866327813212493,1
2025-11-30,TV9,28,212,5146,9.978193979902176,1
2025-11-30,Asianet,6,231,5334,9.953043992597454,1
2025-11-30,Colors,-8,212,4872,10.401108680508264,1
2025-11-30,SonyTV,11,218,4765,11.198473177204862,1
2025-11-30,StarPlus,26,252,5150,10.141005210474837,1
2025-11-30,ZeeCinema,36,236,5214,10.54739194319281,1
2025-11-30,StarMovies,-4,246,5090,10.50437519712226,1
2025-11-30,HBO,36,208,4927,11.09276719252696,1
2025-11-30,Discovery,1,210,5066,10.754668683520999,1
2025-11-30,NationalGeographic,12,226,4911,10.74606522401555,1
2025-11-30,AnimalPlanet,54,239,4946,9.995087747254187,1
2025-11-30,HistoryTV18,41,210,5297,10.185634631998472,1
2025-11-30,CartoonNetwork,20,222,5157,9.595669519788274,1
2025-11-30,Pogo,-12,217,5179,10.554146107152045,1
2025-11-30,Nickelodeon,19,218,5031,9.717456810762592,1
2025-11-30,SonyMax,35,232,4942,10.42445109631703,1
2025-11-30,ZeeTelugu,44,225,4864,10.495350966962633,1
2025-11-30,ETV,3,237,5063,10.29696320989476,1
2025-11-30,GeminiTV,34,202,4783,10.862726710101342,1
2025-11-30,MaaTV,36,215,4739,9.884040285635662,1
2025-11-30,UdayaTV,33,248,5099,10.239617334002753,1
2025-11-30,SuryaTV,5,233,5369,10.317542206323775,1
2025-11-30,KTV,2,212,5104,10.250991460964268,1
2025-11-30,JayaTV,30,206,4775,10.644042340865804,1
2025-11-30,RajTV,-15,231,5011,10.280010288281694,1
2025-11-30,KalaignarTV,-3,227,4946,11.001489667049936,1
2025-11-30,DDNews,7,230,4742,10.025458666413593,1
2025-11-30,DDNational,48,229,4813,10.325866177502725,1
2025-11-30,DDSports,34,218,5175,11.13264240942887,1
2025-11-30,TenSports,-4,232,4923,11.29208370653222,1
2025-11-30,StarSports,37,249,5051,9.764594072696893,1
2025-11-30,SonySports,4,245,5038,9.430422791440316,1
2025-11-30,Eurosport,29,232,4901,9.846753233878239,1
2025-11-30,CNBC,0,217,4927,10.161241282171087,1
2025-11-30,BloombergTV,2,222,4992,10.97670377913213,1
2025-11-30,BBCWorld,27,225,4906,11.117030836594527,1
2025-11-30,AlJazeera,2,216,5107,10.505337534507277,1
2025-11-30,France24,23,238,4619,10.690601218198049,1
2025-11-30,VH1,8,209,4804,9.964992287479951,1
2025-11-30,MTV,13,220,4833,11.098299585566261,1
2025-12-01,News24,4,243,4944,10.134305486791265,1
2025-12-01,StarTV,19,207,4946,10.078002942426217,1
2025-12-01,ZeeTV,59,221,4818,10.344112967482525,1
2025-12-01,SunTV,5,220,4828,9.530454382517016,1
2025-12-01,ABPNews,10,244,4626,10.283005558312157,1
2025-12-01,NDTV,27,222,4625,10.769458112032545,1
2025-12-01,IndiaTV,50,226,4891,10.232972085130724,1
2025-12-01,CNNNews18,47,244,5101,10.027278183586809,1
2025-12-01,TimesNow,38,219,4908,9.944799131206276,1
2025-12-01,RepublicTV,51,235,4788,10.289024766613522,1
2025-12-01,TV9,9,216,4873,10.017699050963676,1
2025-12-01,Asianet,49,245,5056,10.846893211228814,1
2025-12-01,Colors,-3,213,4845,9.96807200255819,1
2025-12-01,SonyTV,28,225,4749,10.382835841456266,1
2025-12-01,StarPlus,-15,217,4847,10.265650483517332,1
2025-12-01,ZeeCinema,45,213,4826,10.004160580774343,1
2025-12-01,StarMovies,32,221,4496,10.8222047725714,1
2025-12-01,HBO,5,228,4676,10.991526498004882,1
2025-12-01,Discovery,52,227,5073,10.192660989856419,1
2025-12-01,NationalGeographic,48,221,4920,10.214864958081371,1
2025-12-01,AnimalPlanet,47,230,4935,11.110726948413816,1
2025-12-01,HistoryTV18,-8,206,5120,9.903927040330313,1
2025-12-01,CartoonNetwork,56,220,4829,10.47276977006396,1
2025-12-01,Pogo,28,224,4707,10.202588928390263,1
2025-12-01,Nickelodeon,7,227,4918,10.480324004535355,1
2025-12-01,SonyMax,56,207,4515,10.570585370049052,1
2025-12-01,ZeeTelugu,45,210,4896,10.340998817692979,1
2025-12-01,ETV,22,228,5080,9.599158396919098,1
2025-12-01,GeminiTV,32,205,5236,9.662647786058919,1
2025-12-01,MaaTV,43,219,5266,10.434296445800472,1
2025-12-01,UdayaTV,7,222,4678,10.257462541167135,1
2025-12-01,SuryaTV,33,231,5029,10.316999727044426,1
2025-12-01,KTV,37,223,4990,10.722845530856002,1
2025-12-01,JayaTV,39,228,4704,10.551582681400639,1
2025-12-01,RajTV,21,217,4562,11.066697401478642,1
2025-12-01,KalaignarTV,30,225,4884,9.591240908942481,1
2025-12-01,DDNews,1,218,4757,10.290133709185298,1
2025-12-01,DDNational,30,240,5190,9.513003908056596,1
2025-12-01,DDSports,14,214,5104,9.81513516760489,1
2025-12-01,TenSports,9,229,4677,10.44384410233423,1
2025-12-01,StarSports,35,200,4934,10.319390063701588,1
2025-12-01,SonySports,56,226,4943,9.909709651523467,1
2025-12-01,Eurosport,-4,236,4945,10.31926903648656,1
2025-12-01,CNBC,15,211,4895,11.19052807773093,1
2025-12-01,BloombergTV,14,213,4669,10.729350057234669,1
2025-12-01,BBCWorld,19,225,4740,10.719199612463923,1
2025-12-01,AlJazeera,36,226,4884,10.30935852094515,1
2025-12-01,France24,58,218,4737,10.313885146304376,1
2025-12-01,VH1,30,235,5138,10.208546029364276,1
2025-12-01,MTV,62,223,4831,10.89107492117827,1
2025-12-02,News24,547,2,939,4.7161621719653075,0
2025-12-02,StarTV,597,1,1145,5.636767586791056,0
2025-12-02,ZeeTV,535,1,953,5.001540329557239,0
2025-12-02,SunTV,582,1,877,5.772700714801357,0
2025-12-02,ABPNews,572,1,867,5.455483506290233,0
2025-12-02,NDTV,581,1,1213,4.748368563738063,0
2025-12-02,IndiaTV,601,1,1106,4.287506810983489,0
2025-12-02,CNNNews18,555,1,848,5.205331541010397,0
2025-12-02,TimesNow,588,1,1216,4.197005273015675,0
2025-12-02,RepublicTV,595,1,923,4.678472380321254,0
2025-12-02,TV9,567,1,1124,4.6409310577003025,0
2025-12-02,Asianet,574,1,1017,4.489261347690907,0
2025-12-02,Colors,570,1,1107,5.637532917392274,0
2025-12-02,SonyTV,595,1,861,4.649247703076967,0
2025-12-02,StarPlus,570,2,1224,5.581979316016936,0
2025-12-02,ZeeCinema,581,1,1077,5.316321259860548,0
2025-12-02,StarMovies,572,5,951,5.37514736572972,0
2025-12-02,HBO,542,1,1133,4.747640905653816,0
2025-12-02,Discovery,590,6,1111,4.5850618744574945,0
2025-12-02,NationalGeographic,587,1,930,5.666467608672368,0
2025-12-02,AnimalPlanet,540,3,883,5.586876141961545,0
2025-12-02,HistoryTV18,610,1,854,4.9850265485686,0
2025-12-02,CartoonNetwork,589,2,1169,4.806936152040587,0
2025-12-02,Pogo,564,1,1067,5.387648764469993,0
2025-12-02,Nickelodeon,562,1,889,5.259460451196272,0
2025-12-02,SonyMax,569,1,904,4.81821420424693,0
2025-12-02,ZeeTelugu,598,1,985,5.74647471789867,0
2025-12-02,ETV,555,1,814,4.504447830243592,0
2025-12-02,GeminiTV,603,1,831,5.032117823199815,0
2025-12-02,MaaTV,555,1,1145,5.439157290763816,0
2025-12-02,UdayaTV,560,1,1001,5.008611648903126,0
2025-12-02,SuryaTV,569,3,818,4.472782149526799,0
2025-12-02,KTV,594,1,949,5.120304230871841,0
2025-12-02,JayaTV,567,1,919,5.806745436146508,0
2025-12-02,RajTV,563,1,935,4.713703423950279,0
2025-12-02,KalaignarTV,541,8,959,5.267883569176659,0
2025-12-02,DDNews,557,10,1119,5.497938102447006,0
2025-12-02,DDNational,612,2,1145,4.889569835581258,0
2025-12-02,DDSports,552,1,981,4.713058432279565,0
2025-12-02,TenSports,593,1,1175,5.721475955291687,0
2025-12-02,StarSports,563,1,1162,4.938754420941727,0
2025-12-02,SonySports,569,1,770,4.696941989437788,0
2025-12-02,Eurosport,602,1,1041,5.133462666580085,0
2025-12-02,CNBC,579,10,1162,4.611276022617032,0
2025-12-02,BloombergTV,549,1,775,5.306149706120559,0
2025-12-02,BBCWorld,577,10,1008,4.628636746175335,0
2025-12-02,AlJazeera,595,1,1232,4.809752467128078,0
2025-12-02,France24,576,1,1040,5.676243832155125,0
2025-12-02,VH1,572,1,1157,5.372478170021432,0
2025-12-02,MTV,576,1,821,5.686224277912196,0
2025-12-03,News24,-3,239,5066,9.741565549663292,1
2025-12-03,StarTV,0,229,4913,9.63979692466065,1
2025-12-03,ZeeTV,15,213,5164,10.2543628381101,1
2025-12-03,SunTV,57,238,5182,9.735497414059502,1
2025-12-03,ABPNews,36,218,4772,10.773184274311385,1
2025-12-03,NDTV,21,222,4796,10.325229982778076,1
2025-12-03,IndiaTV,1,205,4857,10.049811521596567,1
2025-12-03,CNNNews18,11,241,5044,10.46874857046972,1
2025-12-03,TimesNow,23,226,4908,10.516959766114786,1
2025-12-03,RepublicTV,24,210,4813,10.53996108284326,1
2025-12-03,TV9,4,234,5179,9.421364872820643,1
2025-12-03,Asianet,16,240,4908,10.77891103460211,1
2025-12-03,Colors,19,249,4879,11.08574139916563,1
2025-12-03,SonyTV,58,216,5115,9.4950330590045,1
2025-12-03,StarPlus,26,206,4740,10.636276822032869,1
2025-12-03,ZeeCinema,30,217,4959,10.411680819709385,1
2025-12-03,StarMovies,20,230,5120,10.101273725738434,1
2025-12-03,HBO,11,228,4958,10.656432849464103,1
2025-12-03,Discovery,-4,228,5113,10.376564551216923,1
2025-12-03,NationalGeographic,16,225,4861,10.602490185607135,1
2025-12-03,AnimalPlanet,40,223,4822,10.523417412746948,1
2025-12-03,HistoryTV18,28,205,5307,10.38065465055746,1
2025-12-03,CartoonNetwork,10,233,4932,10.879588346648932,1
2025-12-03,Pogo,44,248,5220,9.916999390449787,1
2025-12-03,Nickelodeon,33,220,4972,10.271243275652683,1
2025-12-03,SonyMax,26,242,4863,11.047159039497712,1
2025-12-03,ZeeTelugu,37,209,5002,9.830482604490363,1
2025-12-03,ETV,5,233,5067,11.116062861621621,1
2025-12-03,GeminiTV,42,213,4892,10.970731259557096,1
2025-12-03,MaaTV,-9,235,5140,10.827814381586272,1
2025-12-03,UdayaTV,19,223,5213,10.730856310873541,1
2025-12-03,SuryaTV,35,212,5036,10.526077097109143,1
2025-12-03,KTV,27,248,5027,10.010444347813884,1
2025-12-03,JayaTV,6,206,5023,9.860553155550484,1
2025-12-03,RajTV,-1,213,4860,10.009017221655888,1
2025-12-03,KalaignarTV,3,239,4919,10.508267154220112,1
2025-12-03,DDNews,18,229,4730,9.706590215093376,1
2025-12-03,DDNational,10,230,4677,9.811281699184997,1
2025-12-03,DDSports,37,217,4849,10.58192973362337,1
2025-12-03,TenSports,-4,230,5108,10.571122329094003,1
2025-12-03,StarSports,19,236,4858,10.953925926573275,1
2025-12-03,SonySports,-1,214,5140,9.968789952226935,1
2025-12-03,Eurosport,2,238,5132,9.575387637013577,1
2025-12-03,CNBC,40,226,5237,11.007764986752889,1
2025-12-03,BloombergTV,-10,199,5176,10.651009529495672,1
2025-12-03,BBCWorld,14,242,5001,9.766218917764284,1
2025-12-03,AlJazeera,47,228,4945,10.153990058919165,1
2025-12-03,France24,25,210,5169,10.667097050674721,1
2025-12-03,VH1,20,243,5062,10.24859872616127,1
2025-12-03,MTV,27,205,5131,11.003642475358724,1
2025-12-04,News24,507,5,825,4.889297172658368,0
2025-12-04,StarTV,545,1,1117,4.949460733784391,0
2025-12-04,ZeeTV,548,1,741,4.9033603060561095,0
2025-12-04,SunTV,546,3,1099,4.075736447717702,0
2025-12-04,ABPNews,505,1,1016,5.034769180634495,0
2025-12-04,NDTV,515,1,1021,5.099018938027321,0
2025-12-04,IndiaTV,552,1,822,4.928732583676124,0
2025-12-04,CNNNews18,517,1,847,5.353708719089062,0
2025-12-04,TimesNow,554,1,877,5.429957411797601,0
2025-12-04,RepublicTV,514,3,743,4.564077382077297,0
2025-12-04,TV9,523,1,890,4.114509053479828,0
2025-12-04,Asianet,532,7,805,5.053247378769265,0
2025-12-04,Colors,557,1,887,4.764672652231984,0
2025-12-04,SonyTV,521,1,809,3.9661953104352756,0
2025-12-04,StarPlus,545,1,818,4.515598788828029,0
2025-12-04,ZeeCinema,531,1,941,4.08334720713586,0
2025-12-04,StarMovies,537,1,946,4.782515803392121,0
2025-12-04,HBO,515,15,1041,4.724104544214322,0
2025-12-04,Discovery,535,1,911,4.445870784605567,0
2025-12-04,NationalGeographic,514,1,1020,4.774476734128572,0
2025-12-04,AnimalPlanet,517,1,698,5.0461617536892565,0
2025-12-04,HistoryTV18,554,1,869,4.929930597425006,0
2025-12-04,CartoonNetwork,535,1,860,4.864391637497713,0
2025-12-04,Pogo,511,1,876,5.0346496941454895,0
2025-12-04,Nickelodeon,542,1,886,4.440941547100655,0
2025-12-04,SonyMax,544,1,1139,5.0531028008709,0
2025-12-04,ZeeTelugu,518,1,1070,4.494398137796192,0
2025-12-04,ETV,504,1,873,4.416587218758825,0
2025-12-04,GeminiTV,520,1,916,4.168676098441089,0
2025-12-04,MaaTV,557,1,763,4.681486007218804,0
2025-12-04,UdayaTV,539,2,1063,4.683234617140115,0
2025-12-04,SuryaTV,524,1,1181,4.725355203945091,0
2025-12-04,KTV,555,1,1097,4.529463546387917,0
2025-12-04,JayaTV,511,1,1090,4.865944963316157,0
2025-12-04,RajTV,549,1,985,4.47214468251534,0
2025-12-04,KalaignarTV,565,1,883,4.843006727244298,0
2025-12-04,DDNews,561,5,930,4.617533435367836,0
2025-12-04,DDNational,510,6,1083,4.274258410913574,0
2025-12-04,DDSports,548,1,770,5.219617465146178,0
2025-12-04,TenSports,552,7,808,4.488149802863565,0
2025-12-04,StarSports,522,1,855,5.385530619199585,0
2025-12-04,SonySports,544,1,773,5.154121216381886,0
2025-12-04,Eurosport,509,6,814,4.55738002542321,0
2025-12-04,CNBC,537,1,828,5.171542759024751,0
2025-12-04,BloombergTV,520,2,889,4.816416542995373,0
2025-12-04,BBCWorld,549,1,1180,4.942077753494458,0
2025-12-04,AlJazeera,565,1,1021,4.1834139088652345,0
2025-12-04,France24,549,1,939,4.029206803887559,0
2025-12-04,VH1,526,1,796,4.791794625547259,0
2025-12-04,MTV,548,1,950,4.085787649355353,0
2025-12-05,News24,11,203,4822,9.869498665367354,1
2025-12-05,StarTV,35,219,4971,10.515328393757581,1
2025-12-05,ZeeTV,35,212,4999,10.40566652314728,1
2025-12-05,SunTV,14,224,4863,10.560281396754602,1
2025-12-05,ABPNews,31,221,4814,10.210405750189189,1
2025-12-05,NDTV,39,251,4920,9.83900148943195,1
2025-12-05,IndiaTV,1,201,4767,10.197571555522956,1
2025-12-05,CNNNews18,-10,218,4763,10.765049577174663,1
2025-12-05,TimesNow,45,226,4897,10.168856187576576,1
2025-12-05,RepublicTV,3,225,5014,10.557305355616151,1
2025-12-05,TV9,34,218,4767,9.64894941784948,1
2025-12-05,Asianet,11,196,4965,10.627423197928607,1
2025-12-05,Colors,-6,244,4660,9.456223723970384,1
2025-12-05,SonyTV,-11,217,5024,9.516945939978964,1
2025-12-05,StarPlus,-5,235,4783,9.682053755958274,1
2025-12-05,ZeeCinema,43,230,4980,10.019693509154445,1
2025-12-05,StarMovies,30,213,5234,10.294830631173005,1
2025-12-05,HBO,13,233,4949,10.291325485136333,1
2025-12-05,Discovery,55,240,4954,10.269454042085028,1
2025-12-05,NationalGeographic,14,209,5189,9.666691113041729,1
2025-12-05,AnimalPlanet,52,213,4896,10.482182851058594,1
2025-12-05,HistoryTV18,20,202,5211,10.173861669850773,1
2025-12-05,CartoonNetwork,30,237,5090,9.615093229281843,1
2025-12-05,Pogo,16,196,4862,10.248048885930194,1
2025-12-05,Nickelodeon,22,213,4701,9.793073513694385,1
2025-12-05,SonyMax,44,212,4719,9.615025620576963,1
2025-12-05,ZeeTelugu,41,234,5150,10.954040467049868,1
2025-12-05,ETV,25,223,5296,10.107418859788238,1
2025-12-05,GeminiTV,37,225,4989,9.365872449031162,1
2025-12-05,MaaTV,19,216,4585,10.021701674028069,1
2025-12-05,UdayaTV,2,220,4689,9.948455575516634,1
2025-12-05,SuryaTV,48,209,4563,9.911857466244102,1
2025-12-05,KTV,0,215,4898,10.087643328287827,1
2025-12-05,JayaTV,45,233,4920,10.17998598592553,1
2025-12-05,RajTV,45,221,4826,10.046446073779693,1
2025-12-05,KalaignarTV,-2,229,4797,10.09088968225454,1
2025-12-05,DDNews,27,201,4921,10.843069229499456,1
2025-12-05,DDNational,32,243,5131,9.981522588304388,1
2025-12-05,DDSports,2,243,5029,10.76952060365687,1
2025-12-05,TenSports,8,234,4905,10.821311348118018,1
2025-12-05,StarSports,42,217,4751,9.736850966525779,1
2025-12-05,SonySports,34,233,4776,10.301559566871784,1
2025-12-05,Eurosport,50,216,4622,10.05168324860623,1
2025-12-05,CNBC,42,223,5062,9.543459223237427,1
2025-12-05,BloombergTV,21,219,5172,9.44468500155282,1
2025-12-05,BBCWorld,30,235,5043,10.080144084165214,1
2025-12-05,AlJazeera,27,222,4869,10.137079960753507,1
2025-12-05,France24,-9,214,4507,10.63725122135433,1
2025-12-05,VH1,49,228,4539,11.094144878934113,1
2025-12-05,MTV,33,213,4802,10.169006008387424,1
2025-12-06,News24,546,2,820,5.082949638168729,0
2025-12-06,StarTV,550,1,1085,4.38681711503179,0
2025-12-06,ZeeTV,542,1,1075,4.226830123683908,0
2025-12-06,SunTV,573,13,1059,5.239129225029998,0
2025-12-06,ABPNews,555,1,1043,4.534489382394786,0
2025-12-06,NDTV,545,1,1162,5.169260125184766,0
2025-12-06,IndiaTV,527,1,938,4.339716236350341,0
2025-12-06,CNNNews18,555,1,919,4.825134461769431,0
2025-12-06,TimesNow,531,1,1180,5.6189653371293815,0
2025-12-06,RepublicTV,550,3,831,5.827017460130319,0
2025-12-06,TV9,534,1,999,4.877077197925857,0
2025-12-06,Asianet,548,1,1208,4.496567925134161,0
2025-12-06,Colors,560,1,1059,5.29089270227654,0
2025-12-06,SonyTV,551,1,1135,4.686436420135329,0
2025-12-06,StarPlus,570,1,835,4.8681361827048715,0
2025-12-06,ZeeCinema,569,1,743,4.662249648950628,0
2025-12-06,StarMovies,563,1,915,5.381138305637376,0
2025-12-06,HBO,521,1,1147,5.222716301443406,0
2025-12-06,Discovery,552,1,1089,4.704114839006082,0
2025-12-06,NationalGeographic,546,1,1083,4.200230588440035,0
2025-12-06,AnimalPlanet,562,1,970,5.5046846979467094,0
2025-12-06,HistoryTV18,523,1,1202,4.673246303518534,0
2025-12-06,CartoonNetwork,544,1,888,5.588952383293041,0
2025-12-06,Pogo,552,1,854,5.454976497392658,0
2025-12-06,Nickelodeon,526,1,1084,5.355096742092408,0
2025-12-06,SonyMax,579,2,861,5.097412421693354,0
2025-12-06,ZeeTelugu,565,1,789,5.577170481464085,0
2025-12-06,ETV,572,1,1061,5.05620034384453,0
2025-12-06,GeminiTV,522,4,896,5.1442277334346915,0
2025-12-06,MaaTV,548,1,1019,4.588886698820199,0
2025-12-06,UdayaTV,572,1,1023,4.483720787401781,0
2025-12-06,SuryaTV,541,1,951,4.3477672282667355,0
2025-12-06,KTV,533,1,1111,5.170161521771139,0
2025-12-06,JayaTV,581,1,850,4.216802016028805,0
2025-12-06,RajTV,540,1,936,4.192842976824879,0
2025-12-06,KalaignarTV,536,1,1084,5.0910822153885125,0
2025-12-06,DDNews,564,1,954,4.4557579348449,0
2025-12-06,DDNational,584,1,890,4.188424024218285,0
